month,segment_id,state,product_line,territory,written_premium,earned_premium,incurred_losses,loss_ratio,expense_ratio,combined_ratio,retention,policy_count,claim_frequency,avg_claim_severity
2026-03,CA-AU-04,CA,Auto,Mountain and hail belt,1052037,1054285,918004,87.1,28.3,115.4,71.3,475,8.1,23996
2025-04,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,571393,580449,482953,83.2,30.4,113.6,79.3,258,7.1,26521
2025-05,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,600107,606696,526060,86.7,31.4,118.1,80.1,448,7.5,15727
2025-06,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,554885,522168,510834,97.8,31.0,128.8,82.4,230,8.6,25731
2025-07,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,613240,566259,556038,98.2,30.4,128.6,84.2,316,10.3,17140
2025-08,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,757724,751464,733329,97.6,30.4,128.0,83.5,365,9.7,20653
2025-09,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,602987,591055,557230,94.3,29.9,124.2,81.3,461,12.1,9950
2025-10,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,701525,689610,626927,90.9,26.3,117.2,81.0,349,10.0,17919
2025-11,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,521395,487912,404982,83.0,31.3,114.3,83.6,229,7.1,25002
2025-12,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,724557,724024,559585,77.3,28.4,105.7,83.0,467,7.1,16957
2026-01,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,775862,775825,576600,74.3,28.0,102.3,79.7,343,6.1,27649
2026-02,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,799732,753706,667821,88.6,31.0,119.6,82.5,382,7.4,23744
2026-03,CA-FR-01,CA,Farm and Ranch,Urban agency corridor,834695,784469,677241,86.3,26.5,112.8,81.0,450,9.8,15342
2025-04,CA-FR-02,CA,Farm and Ranch,Rural farm belt,611151,618484,579265,93.7,29.5,123.2,77.6,298,11.1,17543
2025-05,CA-FR-02,CA,Farm and Ranch,Rural farm belt,750562,749220,703874,93.9,28.5,122.4,77.7,335,8.9,23484
2025-06,CA-FR-02,CA,Farm and Ranch,Rural farm belt,797802,756553,781890,103.3,28.0,131.4,79.3,533,11.5,12705
2025-07,CA-FR-02,CA,Farm and Ranch,Rural farm belt,566759,556426,602989,108.4,27.7,136.1,81.0,313,14.4,13425
2025-08,CA-FR-02,CA,Farm and Ranch,Rural farm belt,528591,503390,521684,103.6,29.6,133.3,81.2,243,9.3,23161
2025-09,CA-FR-02,CA,Farm and Ranch,Rural farm belt,571849,531549,477447,89.8,27.5,117.3,78.3,231,7.2,28726
2025-10,CA-FR-02,CA,Farm and Ranch,Rural farm belt,799053,812414,782031,96.3,30.0,126.2,77.2,526,9.1,16369
2025-11,CA-FR-02,CA,Farm and Ranch,Rural farm belt,593983,569908,506626,88.9,31.3,120.2,80.2,297,10.1,16889
2025-12,CA-FR-02,CA,Farm and Ranch,Rural farm belt,664224,672880,643452,95.6,26.3,121.9,78.8,361,11.6,15301
2026-01,CA-FR-02,CA,Farm and Ranch,Rural farm belt,539137,498387,404935,81.2,30.7,112.0,81.9,236,6.7,25619
2026-02,CA-FR-02,CA,Farm and Ranch,Rural farm belt,598011,602612,547516,90.9,30.1,120.9,78.5,374,7.6,19276
2026-03,CA-FR-02,CA,Farm and Ranch,Rural farm belt,612509,624426,599236,96.0,26.4,122.4,82.0,311,8.4,23072
2025-04,CA-FR-03,CA,Farm and Ranch,Wildland interface,696675,671346,800792,119.3,31.1,150.3,70.3,404,10.8,18354
2025-05,CA-FR-03,CA,Farm and Ranch,Wildland interface,630845,611477,736347,120.4,30.7,151.1,70.8,450,10.2,16090
2025-06,CA-FR-03,CA,Farm and Ranch,Wildland interface,537362,503416,589779,117.2,27.1,144.3,75.4,261,11.2,20094
2025-07,CA-FR-03,CA,Farm and Ranch,Wildland interface,795106,773321,922556,119.3,28.0,147.3,70.5,362,11.0,23252
2025-08,CA-FR-03,CA,Farm and Ranch,Wildland interface,772678,712870,857309,120.3,29.6,149.8,72.4,369,9.8,23678
2025-09,CA-FR-03,CA,Farm and Ranch,Wildland interface,760948,711774,759143,106.7,30.5,137.1,74.0,401,8.7,21790
2025-10,CA-FR-03,CA,Farm and Ranch,Wildland interface,686002,631520,750397,118.8,29.4,148.3,75.8,388,10.6,18161
2025-11,CA-FR-03,CA,Farm and Ranch,Wildland interface,736278,747868,806089,107.8,26.8,134.6,70.3,375,11.8,18180
2025-12,CA-FR-03,CA,Farm and Ranch,Wildland interface,515646,478041,534794,111.9,27.8,139.7,72.4,328,9.1,17963
2026-01,CA-FR-03,CA,Farm and Ranch,Wildland interface,788782,732715,799058,109.1,26.5,135.5,74.7,464,9.7,17785
2026-02,CA-FR-03,CA,Farm and Ranch,Wildland interface,722495,673409,697470,103.6,28.1,131.7,74.9,419,9.5,17558
2026-03,CA-FR-03,CA,Farm and Ranch,Wildland interface,550346,542945,610906,112.5,28.6,141.1,73.0,239,11.4,22450
2025-04,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,610819,587975,569183,96.8,27.6,124.4,76.1,389,8.9,16523
2025-05,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,525938,509914,566263,111.1,28.6,139.7,75.1,290,9.2,21163
2025-06,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,632309,591121,618817,104.7,30.9,135.6,78.4,319,11.7,16636
2025-07,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,497894,461873,481147,104.2,26.1,130.3,75.9,339,9.6,14720
2025-08,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,669468,632874,677003,107.0,26.0,133.0,76.4,458,9.9,14935
2025-09,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,546883,513097,547946,106.8,26.0,132.8,78.6,322,10.2,16630
2025-10,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,640402,632094,678265,107.3,27.1,134.4,79.1,280,12.7,19044
2025-11,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,555289,552348,570610,103.3,30.7,134.0,74.0,296,13.7,14050
2025-12,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,535914,502245,493982,98.4,29.7,128.0,78.5,212,9.4,24898
2026-01,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,662473,650450,691566,106.3,27.7,134.0,77.4,318,11.2,19381
2026-02,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,604629,563822,507533,90.0,26.2,116.2,73.4,238,7.6,27942
2026-03,CA-FR-04,CA,Farm and Ranch,Mountain and hail belt,576642,567913,591360,104.1,28.1,132.2,77.1,263,12.3,18257
2025-04,CA-UM-01,CA,Umbrella,Urban agency corridor,183617,181829,120372,66.2,21.3,87.5,83.8,160,7.8,9667
2025-05,CA-UM-01,CA,Umbrella,Urban agency corridor,231382,232165,120163,51.8,18.5,70.3,82.4,190,4.2,15149
2025-06,CA-UM-01,CA,Umbrella,Urban agency corridor,264217,262554,165469,63.0,21.8,84.8,80.4,246,6.3,10599
2025-07,CA-UM-01,CA,Umbrella,Urban agency corridor,236681,232220,151051,65.0,23.4,88.4,81.6,190,6.4,12395
2025-08,CA-UM-01,CA,Umbrella,Urban agency corridor,218874,208277,111305,53.4,23.9,77.3,81.1,197,5.4,10545
2025-09,CA-UM-01,CA,Umbrella,Urban agency corridor,279425,266761,169116,63.4,18.6,82.0,80.4,308,6.9,7985
2025-10,CA-UM-01,CA,Umbrella,Urban agency corridor,199637,188052,122637,65.2,20.5,85.7,82.3,144,6.0,14084
2025-11,CA-UM-01,CA,Umbrella,Urban agency corridor,189127,179545,107128,59.7,24.3,83.9,83.6,150,5.3,13374
2025-12,CA-UM-01,CA,Umbrella,Urban agency corridor,267792,267786,162295,60.6,22.2,82.8,80.3,215,5.6,13496
2026-01,CA-UM-01,CA,Umbrella,Urban agency corridor,191134,179656,100203,55.8,19.1,74.9,81.1,127,6.2,12757
2026-02,CA-UM-01,CA,Umbrella,Urban agency corridor,201738,186548,85311,45.7,23.8,69.5,80.8,221,3.9,9825
2026-03,CA-UM-01,CA,Umbrella,Urban agency corridor,284232,262402,125972,48.0,21.1,69.1,82.3,321,5.6,7047
2025-04,CA-UM-02,CA,Umbrella,Rural farm belt,196403,183660,123412,67.2,21.6,88.8,83.7,151,5.5,14757
2025-05,CA-UM-02,CA,Umbrella,Rural farm belt,216667,209238,150901,72.1,19.2,91.3,80.3,182,6.3,13119
2025-06,CA-UM-02,CA,Umbrella,Rural farm belt,275328,275978,163749,59.3,19.1,78.5,83.5,208,4.9,15995
2025-07,CA-UM-02,CA,Umbrella,Rural farm belt,187557,178031,119485,67.1,21.5,88.7,84.1,221,6.3,8648
2025-08,CA-UM-02,CA,Umbrella,Rural farm belt,208921,195086,144077,73.9,21.1,95.0,82.2,155,8.5,10983
2025-09,CA-UM-02,CA,Umbrella,Rural farm belt,264552,252418,166749,66.1,19.0,85.1,81.9,202,7.1,11625
2025-10,CA-UM-02,CA,Umbrella,Rural farm belt,249530,233351,159464,68.3,21.0,89.4,81.0,182,7.1,12266
2025-11,CA-UM-02,CA,Umbrella,Rural farm belt,221377,213823,145227,67.9,23.3,91.2,81.8,283,8.3,6217
2025-12,CA-UM-02,CA,Umbrella,Rural farm belt,176114,176224,119750,68.0,19.0,87.0,81.6,125,8.2,11732
2026-01,CA-UM-02,CA,Umbrella,Rural farm belt,183200,182452,113599,62.3,22.3,84.6,85.1,235,5.8,8275
2026-02,CA-UM-02,CA,Umbrella,Rural farm belt,261210,257562,155371,60.3,20.3,80.6,82.1,215,5.9,12301
2026-03,CA-UM-02,CA,Umbrella,Rural farm belt,214181,212953,146815,68.9,18.5,87.5,81.4,194,5.7,13285
2025-04,CA-UM-03,CA,Umbrella,Wildland interface,239134,236682,192685,81.4,23.2,104.6,77.1,272,9.0,7838
2025-05,CA-UM-03,CA,Umbrella,Wildland interface,171848,163848,132807,81.1,22.9,104.0,75.4,116,9.1,12599
2025-06,CA-UM-03,CA,Umbrella,Wildland interface,179190,174743,138516,79.3,23.0,102.3,75.7,231,6.9,8686
2025-07,CA-UM-03,CA,Umbrella,Wildland interface,236847,223615,188973,84.5,22.9,107.4,80.6,276,10.8,6319
2025-08,CA-UM-03,CA,Umbrella,Wildland interface,213291,209601,159852,76.3,18.8,95.1,78.6,255,8.5,7389
2025-09,CA-UM-03,CA,Umbrella,Wildland interface,256271,247382,211997,85.7,23.3,109.0,80.6,221,7.2,13401
2025-10,CA-UM-03,CA,Umbrella,Wildland interface,245237,238696,181773,76.2,20.6,96.8,76.4,188,6.9,14061
2025-11,CA-UM-03,CA,Umbrella,Wildland interface,251885,249728,180345,72.2,20.0,92.2,76.7,221,6.2,13124
2025-12,CA-UM-03,CA,Umbrella,Wildland interface,217090,201850,148947,73.8,23.5,97.3,75.2,259,6.2,9307
2026-01,CA-UM-03,CA,Umbrella,Wildland interface,231864,223660,149718,66.9,21.7,88.6,78.2,205,7.1,10336
2026-02,CA-UM-03,CA,Umbrella,Wildland interface,208142,201873,138490,68.6,21.1,89.7,80.3,189,5.5,13209
2026-03,CA-UM-03,CA,Umbrella,Wildland interface,275846,257760,167933,65.2,22.8,87.9,75.5,212,5.5,14367
2025-04,CA-UM-04,CA,Umbrella,Mountain and hail belt,207720,210874,153323,72.7,21.0,93.7,77.7,187,9.4,8685
2025-05,CA-UM-04,CA,Umbrella,Mountain and hail belt,184855,176933,145375,82.2,20.3,102.5,79.9,139,10.0,10451
2025-06,CA-UM-04,CA,Umbrella,Mountain and hail belt,235080,217418,178744,82.2,23.8,106.0,78.3,168,8.3,12869
2025-07,CA-UM-04,CA,Umbrella,Mountain and hail belt,183629,175340,144549,82.4,21.0,103.4,80.4,156,6.9,13489
2025-08,CA-UM-04,CA,Umbrella,Mountain and hail belt,259795,251358,198765,79.1,22.1,101.2,81.6,233,8.1,10577
2025-09,CA-UM-04,CA,Umbrella,Mountain and hail belt,223398,215558,172273,79.9,20.5,100.4,81.8,181,8.4,11371
2025-10,CA-UM-04,CA,Umbrella,Mountain and hail belt,199719,191639,137247,71.6,24.2,95.9,82.3,155,6.7,13266
2025-11,CA-UM-04,CA,Umbrella,Mountain and hail belt,274323,271778,189510,69.7,23.3,93.0,81.2,243,8.6,9080
2025-12,CA-UM-04,CA,Umbrella,Mountain and hail belt,240194,225600,155168,68.8,22.0,90.7,77.3,201,8.1,9481
2026-01,CA-UM-04,CA,Umbrella,Mountain and hail belt,231815,234061,138454,59.2,24.1,83.3,78.1,312,5.2,8578
2026-02,CA-UM-04,CA,Umbrella,Mountain and hail belt,205969,204025,150206,73.6,21.2,94.8,81.8,178,7.7,10899
2026-03,CA-UM-04,CA,Umbrella,Mountain and hail belt,183396,184532,110447,59.9,21.1,81.0,79.5,140,6.6,11977
2025-04,WY-HO-01,WY,Home,Urban agency corridor,878417,816017,505427,61.9,28.9,90.9,78.6,417,6.8,17859
2025-05,WY-HO-01,WY,Home,Urban agency corridor,768884,711871,467624,65.7,28.4,94.1,80.1,438,7.0,15241
2025-06,WY-HO-01,WY,Home,Urban agency corridor,1179173,1099103,703064,64.0,31.0,95.0,81.1,604,5.7,20493
2025-07,WY-HO-01,WY,Home,Urban agency corridor,960769,894964,555025,62.0,29.3,91.3,80.0,495,6.5,17244
2025-08,WY-HO-01,WY,Home,Urban agency corridor,889033,896692,584337,65.2,32.3,97.4,81.7,584,6.3,15774
2025-09,WY-HO-01,WY,Home,Urban agency corridor,1178914,1120512,739448,66.0,27.0,93.0,81.4,755,5.3,18313
2025-10,WY-HO-01,WY,Home,Urban agency corridor,972231,990247,698049,70.5,29.7,100.2,80.1,430,7.2,22473
2025-11,WY-HO-01,WY,Home,Urban agency corridor,783668,757388,523280,69.1,28.2,97.3,83.4,605,5.7,15232
2025-12,WY-HO-01,WY,Home,Urban agency corridor,1041047,1020004,689745,67.6,28.8,96.4,79.7,515,6.5,20649
2026-01,WY-HO-01,WY,Home,Urban agency corridor,1062069,981934,640341,65.2,29.9,95.1,79.4,576,8.0,13834
2026-02,WY-HO-01,WY,Home,Urban agency corridor,871328,850109,489163,57.5,29.1,86.6,81.3,361,6.3,21409
2026-03,WY-HO-01,WY,Home,Urban agency corridor,1166367,1113021,655190,58.9,31.0,89.9,80.3,726,4.7,19033
2025-04,WY-HO-02,WY,Home,Rural farm belt,1074004,988304,708648,71.7,31.9,103.6,82.2,572,6.0,20693
2025-05,WY-HO-02,WY,Home,Rural farm belt,1109293,1105130,832182,75.3,31.2,106.5,82.0,825,9.8,10254
2025-06,WY-HO-02,WY,Home,Rural farm belt,1181372,1166205,927579,79.5,28.6,108.2,83.0,529,8.6,20480
2025-07,WY-HO-02,WY,Home,Rural farm belt,854826,852087,687220,80.7,26.6,107.2,80.9,366,8.3,22636
2025-08,WY-HO-02,WY,Home,Rural farm belt,882767,813892,590057,72.5,32.0,104.5,80.3,601,6.9,14310
2025-09,WY-HO-02,WY,Home,Rural farm belt,930238,922592,644265,69.8,29.5,99.3,80.3,586,5.8,18928
2025-10,WY-HO-02,WY,Home,Rural farm belt,1145399,1077716,718358,66.7,31.4,98.1,80.5,478,6.4,23325
2025-11,WY-HO-02,WY,Home,Rural farm belt,1041067,1015226,736178,72.5,29.9,102.4,82.2,534,9.3,14880
2025-12,WY-HO-02,WY,Home,Rural farm belt,855158,792308,503016,63.5,29.9,93.4,79.5,427,5.6,21174
2026-01,WY-HO-02,WY,Home,Rural farm belt,893816,882909,671031,76.0,30.7,106.7,81.3,572,7.4,15899
2026-02,WY-HO-02,WY,Home,Rural farm belt,1038338,1052655,740560,70.4,32.2,102.5,78.5,451,7.3,22553
2026-03,WY-HO-02,WY,Home,Rural farm belt,1333673,1263527,920855,72.9,29.3,102.2,80.3,595,6.1,25311
2025-04,WY-HO-03,WY,Home,Wildland interface,847922,787025,672881,85.5,26.7,112.1,75.2,331,8.9,22872
2025-05,WY-HO-03,WY,Home,Wildland interface,792682,749083,607333,81.1,28.4,109.4,74.5,550,8.2,13483
2025-06,WY-HO-03,WY,Home,Wildland interface,1169202,1144945,1047869,91.5,28.5,120.0,72.2,833,10.5,11947
2025-07,WY-HO-03,WY,Home,Wildland interface,938217,868267,755677,87.0,31.3,118.3,76.4,405,8.2,22720
2025-08,WY-HO-03,WY,Home,Wildland interface,1160991,1140714,1034272,90.7,27.0,117.7,71.1,885,10.0,11686
2025-09,WY-HO-03,WY,Home,Wildland interface,1211145,1122130,902324,80.4,32.0,112.4,73.4,702,7.6,16993
2025-10,WY-HO-03,WY,Home,Wildland interface,812633,802684,684453,85.3,28.3,113.5,73.0,590,7.6,15319
2025-11,WY-HO-03,WY,Home,Wildland interface,904852,886717,746322,84.2,26.6,110.7,73.0,409,7.1,25799
2025-12,WY-HO-03,WY,Home,Wildland interface,1113023,1061782,924138,87.0,31.2,118.2,73.5,652,10.3,13781
2026-01,WY-HO-03,WY,Home,Wildland interface,846711,829368,585497,70.6,31.2,101.8,71.9,434,6.6,20422
2026-02,WY-HO-03,WY,Home,Wildland interface,933310,897938,747113,83.2,29.2,112.4,72.2,414,10.7,16923
2026-03,WY-HO-03,WY,Home,Wildland interface,968364,933101,835752,89.6,31.0,120.6,72.6,411,7.9,25830
2025-04,WY-HO-04,WY,Home,Mountain and hail belt,1043980,1031275,744681,72.2,29.5,101.8,77.1,460,7.5,21545
2025-05,WY-HO-04,WY,Home,Mountain and hail belt,853585,802402,724587,90.3,31.2,121.5,74.1,397,8.2,22180
2025-06,WY-HO-04,WY,Home,Mountain and hail belt,1257277,1232102,1009566,81.9,30.0,111.9,77.9,629,8.5,18792
2025-07,WY-HO-04,WY,Home,Mountain and hail belt,847228,817940,743719,90.9,26.8,117.7,73.4,652,10.6,10808
2025-08,WY-HO-04,WY,Home,Mountain and hail belt,887255,871632,699749,80.3,30.9,111.2,77.8,534,7.2,18282
2025-09,WY-HO-04,WY,Home,Mountain and hail belt,879752,825581,757611,91.8,28.7,120.4,72.5,642,11.4,10385
2025-10,WY-HO-04,WY,Home,Mountain and hail belt,929295,873018,713433,81.7,31.1,112.8,72.3,679,9.6,10915
2025-11,WY-HO-04,WY,Home,Mountain and hail belt,874067,881530,717088,81.3,28.5,109.9,75.4,605,10.7,11085
2025-12,WY-HO-04,WY,Home,Mountain and hail belt,1230485,1244100,830511,66.8,30.6,97.3,74.4,577,8.3,17367
2026-01,WY-HO-04,WY,Home,Mountain and hail belt,1287014,1223316,855811,70.0,31.4,101.3,76.0,524,5.6,28915
2026-02,WY-HO-04,WY,Home,Mountain and hail belt,1327302,1338142,1099806,82.2,26.9,109.1,72.9,578,7.2,26565
2026-03,WY-HO-04,WY,Home,Mountain and hail belt,904230,866089,650808,75.1,30.1,105.2,77.9,565,9.7,11851
2025-04,WY-AU-01,WY,Auto,Urban agency corridor,602723,602459,466347,77.4,27.6,105.0,80.3,265,9.1,19429
2025-05,WY-AU-01,WY,Auto,Urban agency corridor,617453,597119,454278,76.1,22.9,99.0,77.6,282,7.1,22710
2025-06,WY-AU-01,WY,Auto,Urban agency corridor,789304,765514,568607,74.3,24.4,98.7,76.8,373,6.7,22736
2025-07,WY-AU-01,WY,Auto,Urban agency corridor,788463,746543,550887,73.8,28.0,101.8,78.0,577,8.6,11124
2025-08,WY-AU-01,WY,Auto,Urban agency corridor,677230,681508,497823,73.0,24.3,97.4,79.9,357,6.0,23247
2025-09,WY-AU-01,WY,Auto,Urban agency corridor,749786,731082,486560,66.6,23.0,89.6,77.2,441,6.4,17274
2025-10,WY-AU-01,WY,Auto,Urban agency corridor,790983,776834,538857,69.4,25.3,94.7,77.0,357,7.6,19769
2025-11,WY-AU-01,WY,Auto,Urban agency corridor,762156,714869,453691,63.5,26.4,89.8,76.7,531,5.4,15769
2025-12,WY-AU-01,WY,Auto,Urban agency corridor,819808,806991,577940,71.6,28.1,99.7,75.1,605,9.3,10259
2026-01,WY-AU-01,WY,Auto,Urban agency corridor,696627,654596,410717,62.7,24.3,87.1,79.4,321,7.1,18093
2026-02,WY-AU-01,WY,Auto,Urban agency corridor,908977,926975,699330,75.4,27.0,102.5,79.0,403,10.0,17350
2026-03,WY-AU-01,WY,Auto,Urban agency corridor,745922,747586,548376,73.4,24.9,98.3,77.0,389,6.8,20711
2025-04,WY-AU-02,WY,Auto,Rural farm belt,670113,666704,516668,77.5,25.6,103.1,77.4,314,7.0,23595
2025-05,WY-AU-02,WY,Auto,Rural farm belt,765820,765201,591384,77.3,23.6,100.9,77.3,372,9.0,17583
2025-06,WY-AU-02,WY,Auto,Rural farm belt,766053,747548,600773,80.4,26.0,106.3,73.4,320,10.6,17634
2025-07,WY-AU-02,WY,Auto,Rural farm belt,913211,916343,737287,80.5,25.0,105.5,76.8,534,7.1,19551
2025-08,WY-AU-02,WY,Auto,Rural farm belt,810291,771890,571503,74.0,27.2,101.3,78.2,541,6.0,17497
2025-09,WY-AU-02,WY,Auto,Rural farm belt,732240,719780,593844,82.5,26.1,108.7,77.9,302,9.7,20309
2025-10,WY-AU-02,WY,Auto,Rural farm belt,760950,740747,535901,72.3,23.2,95.5,76.1,418,6.0,21219
2025-11,WY-AU-02,WY,Auto,Rural farm belt,645090,600212,457451,76.2,22.7,98.9,76.8,331,9.0,15293
2025-12,WY-AU-02,WY,Auto,Rural farm belt,639252,649672,450869,69.4,23.9,93.3,76.6,488,8.9,10367
2026-01,WY-AU-02,WY,Auto,Rural farm belt,827006,775056,612634,79.0,25.0,104.0,73.6,562,7.8,14042
2026-02,WY-AU-02,WY,Auto,Rural farm belt,815266,755651,615723,81.5,27.7,109.2,73.4,508,8.4,14371
2026-03,WY-AU-02,WY,Auto,Rural farm belt,915958,886169,683496,77.1,28.1,105.3,76.2,484,7.1,20001
2025-04,WY-AU-03,WY,Auto,Wildland interface,895423,870875,857024,98.4,27.8,126.2,71.5,455,8.8,21411
2025-05,WY-AU-03,WY,Auto,Wildland interface,698082,703736,657208,93.4,26.7,120.1,73.0,442,8.8,16821
2025-06,WY-AU-03,WY,Auto,Wildland interface,907485,850778,782426,92.0,27.9,119.9,73.1,478,7.6,21455
2025-07,WY-AU-03,WY,Auto,Wildland interface,665400,650003,620165,95.4,28.2,123.6,70.2,288,10.8,20017
2025-08,WY-AU-03,WY,Auto,Wildland interface,846272,803272,835200,104.0,26.7,130.7,73.1,535,10.4,14966
2025-09,WY-AU-03,WY,Auto,Wildland interface,997146,972499,1002554,103.1,23.0,126.0,69.3,456,11.3,19471
2025-10,WY-AU-03,WY,Auto,Wildland interface,785220,742250,676436,91.1,25.3,116.4,69.2,362,8.1,23064
2025-11,WY-AU-03,WY,Auto,Wildland interface,761664,757548,714194,94.3,24.9,119.2,68.8,548,7.8,16707
2025-12,WY-AU-03,WY,Auto,Wildland interface,744181,740361,631471,85.3,22.9,108.2,72.0,484,7.0,18739
2026-01,WY-AU-03,WY,Auto,Wildland interface,672024,673397,611919,90.9,23.5,114.4,68.8,493,10.1,12253
2026-02,WY-AU-03,WY,Auto,Wildland interface,838510,804203,626982,78.0,27.1,105.0,72.8,563,8.4,13271
2026-03,WY-AU-03,WY,Auto,Wildland interface,711599,657122,598139,91.0,23.8,114.8,72.9,297,7.9,25571
2025-04,WY-AU-04,WY,Auto,Mountain and hail belt,602396,554485,507750,91.6,27.1,118.7,75.2,329,10.5,14650
2025-05,WY-AU-04,WY,Auto,Mountain and hail belt,621350,597843,588717,98.5,24.5,123.0,70.7,296,11.4,17375
2025-06,WY-AU-04,WY,Auto,Mountain and hail belt,935889,935601,915106,97.8,23.5,121.3,70.6,541,12.2,13902
2025-07,WY-AU-04,WY,Auto,Mountain and hail belt,722197,705013,613901,87.1,23.7,110.8,72.8,302,10.7,18919
2025-08,WY-AU-04,WY,Auto,Mountain and hail belt,681516,651296,560027,86.0,24.9,110.9,71.5,383,8.8,16655
2025-09,WY-AU-04,WY,Auto,Mountain and hail belt,626526,627471,579566,92.4,24.7,117.1,70.0,417,10.3,13554
2025-10,WY-AU-04,WY,Auto,Mountain and hail belt,844761,860229,683887,79.5,25.7,105.2,75.5,386,9.5,18625
2025-11,WY-AU-04,WY,Auto,Mountain and hail belt,995642,975716,900929,92.3,26.7,119.0,73.6,412,8.4,25976
2025-12,WY-AU-04,WY,Auto,Mountain and hail belt,746191,733905,648670,88.4,24.4,112.8,74.7,406,9.6,16586
2026-01,WY-AU-04,WY,Auto,Mountain and hail belt,863881,845310,664024,78.6,26.3,104.9,71.0,438,6.3,24012
2026-02,WY-AU-04,WY,Auto,Mountain and hail belt,714032,700919,621131,88.6,24.4,113.0,74.0,330,8.4,22512
2026-03,WY-AU-04,WY,Auto,Mountain and hail belt,646623,619111,495342,80.0,23.4,103.4,70.8,478,6.6,15694
2025-04,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,591015,588680,443251,75.3,31.4,106.7,84.2,372,9.9,12056
2025-05,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,651091,620572,452197,72.9,28.7,101.6,85.7,308,8.3,17613
2025-06,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,610560,605646,492670,81.3,27.8,109.1,82.2,344,10.8,13258
2025-07,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,665561,616974,460008,74.6,29.3,103.9,81.1,415,9.4,11832
2025-08,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,591281,593127,517051,87.2,26.9,114.1,80.7,284,9.6,18916
2025-09,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,631543,596488,427581,71.7,27.0,98.7,82.0,337,6.7,18900
2025-10,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,506709,505760,340682,67.4,31.3,98.7,82.7,350,6.9,14027
2025-11,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,576895,573141,441425,77.0,30.4,107.4,85.0,450,8.2,11981
2025-12,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,681252,678449,529370,78.0,29.1,107.1,81.2,325,8.9,18342
2026-01,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,571634,551832,372477,67.5,29.1,96.6,80.7,392,6.9,13861
2026-02,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,484534,454959,280572,61.7,28.5,90.2,84.6,250,5.1,22072
2026-03,WY-FR-01,WY,Farm and Ranch,Urban agency corridor,718735,730988,512053,70.0,28.4,98.5,84.1,379,7.3,18408
2025-04,WY-FR-02,WY,Farm and Ranch,Rural farm belt,533859,504777,454580,90.1,29.8,119.9,80.7,278,8.2,19869
2025-05,WY-FR-02,WY,Farm and Ranch,Rural farm belt,609345,600260,559166,93.2,29.9,123.1,79.1,465,8.1,14930
2025-06,WY-FR-02,WY,Farm and Ranch,Rural farm belt,594818,587468,535315,91.1,29.4,120.5,79.2,331,8.4,19355
2025-07,WY-FR-02,WY,Farm and Ranch,Rural farm belt,492680,482932,465862,96.5,30.5,127.0,77.7,226,9.0,22911
2025-08,WY-FR-02,WY,Farm and Ranch,Rural farm belt,682900,655424,584107,89.1,30.9,120.0,80.8,446,9.3,14129
2025-09,WY-FR-02,WY,Farm and Ranch,Rural farm belt,662265,626031,512824,81.9,31.3,113.2,81.6,370,9.1,15295
2025-10,WY-FR-02,WY,Farm and Ranch,Rural farm belt,546673,550850,477684,86.7,26.0,112.8,81.5,257,9.4,19766
2025-11,WY-FR-02,WY,Farm and Ranch,Rural farm belt,472586,470163,411409,87.5,27.9,115.4,79.5,197,7.6,27642
2025-12,WY-FR-02,WY,Farm and Ranch,Rural farm belt,434552,402823,327115,81.2,28.6,109.9,81.6,192,9.7,17525
2026-01,WY-FR-02,WY,Farm and Ranch,Rural farm belt,545725,540489,386293,71.5,26.6,98.1,83.3,305,6.2,20506
